"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE129_Improper_Validation_of_Array_Index/s05/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE129_Improper_Validation_of_Array_Index/s05/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s01/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s01/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s02/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s02/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s03/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s03/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s04/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s04/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s05/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s05/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s06/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s06/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s07/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE190_Integer_Overflow/s07/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE23_Relative_Path_Traversal/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE23_Relative_Path_Traversal/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE256_Plaintext_Storage_of_Password/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE256_Plaintext_Storage_of_Password/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE259_Hard_Coded_Password/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE259_Hard_Coded_Password/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE321_Hard_Coded_Cryptographic_Key/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE321_Hard_Coded_Cryptographic_Key/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE36_Absolute_Path_Traversal/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE36_Absolute_Path_Traversal/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE476_NULL_Pointer_Dereference/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE476_NULL_Pointer_Dereference/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE523_Unprotected_Cred_Transport/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE523_Unprotected_Cred_Transport/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE549_Missing_Password_Masking/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE549_Missing_Password_Masking/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE566_Authorization_Bypass_Through_SQL_Primary/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE566_Authorization_Bypass_Through_SQL_Primary/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE606_Unchecked_Loop_Condition/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE606_Unchecked_Loop_Condition/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE78_OS_Command_Injection/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE78_OS_Command_Injection/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE80_XSS/s01/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE80_XSS/s01/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE80_XSS/s02/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE80_XSS/s02/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE81_XSS_Error_Message/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE81_XSS_Error_Message/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE83_XSS_Attribute/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE83_XSS_Attribute/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE89_SQL_Injection/s01/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE89_SQL_Injection/s01/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE89_SQL_Injection/s02/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE89_SQL_Injection/s02/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE89_SQL_Injection/s03/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE89_SQL_Injection/s03/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doPost""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE89_SQL_Injection/s04/ServletMain.java","10","17","10","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""HttpServlet.doGet""|""file:///C:/Users/karlt/thesis/datasets/juliet-top-25/lib/servlet-api.jar/javax/servlet/http/HttpServlet.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/testcases/CWE89_SQL_Injection/s04/ServletMain.java","14","17","14","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""AbstractTestCaseBase.runTest""|""relative:///src/testcasesupport/AbstractTestCaseBase.java:11:26:11:32""]]; it is advisable to add an Override annotation.","/src/testcasesupport/AbstractTestCaseBadOnly.java","12","17","12","23"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""AbstractTestCaseBase.runTest""|""relative:///src/testcasesupport/AbstractTestCaseBase.java:11:26:11:32""]]; it is advisable to add an Override annotation.","/src/testcasesupport/AbstractTestCaseClassIssue.java","16","17","16","23"
